I0125 15:54:27.518444   59701 feature_gate.go:226] feature gates: &{map[MountContainers:false APIResponseCompression:false DynamicAuditing:false RunAsGroup:false DebugContainers:false KubeletPodResources:false ServiceNodeExclusion:false ValidateProxyRedirects:false CSIDriverRegistry:false VolumeSubpathEnvExpansion:false ProcMountType:false RuntimeClass:false TTLAfterFinished:false HyperVContainer:false CustomResourceWebhookConversion:false BoundServiceAccountTokenVolume:false CSIBlockVolume:false CustomCPUCFSQuotaPeriod:false VolumeSnapshotDataSource:false ExperimentalCriticalPodAnnotation:false CSINodeInfo:false AllAlpha:false Initializers:false BalanceAttachedNodeVolumes:false SCTPSupport:false ExpandInUsePersistentVolumes:false QOSReserved:false ResourceLimitsPriorityFunction:false]}
I0125 15:54:40.215174   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-b6xmp
I0125 15:54:40.215211   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.215246   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.215252   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.215257   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-b6xmp", node "127.0.0.1"
I0125 15:54:40.215263   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.215313   59701 factory.go:1089] Error scheduling default/bb-65fd577957-b6xmp: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.215329   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-b6xmp to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.217358   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.217376   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-l9llg
I0125 15:54:40.217379   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-l9llg
I0125 15:54:40.217416   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.217450   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.217455   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.217460   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-l9llg", node "127.0.0.1"
I0125 15:54:40.217466   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.217489   59701 factory.go:1089] Error scheduling default/bb-65fd577957-l9llg: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.217501   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-l9llg to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.219444   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.219461   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-b6xmp
I0125 15:54:40.219465   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-b6xmp
I0125 15:54:40.219504   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.219537   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.219543   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.219548   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-b6xmp", node "127.0.0.1"
I0125 15:54:40.219554   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.219576   59701 factory.go:1089] Error scheduling default/bb-65fd577957-b6xmp: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.219590   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-b6xmp to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.221448   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.221494   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-l9llg
I0125 15:54:40.221501   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-l9llg
I0125 15:54:40.221542   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.221581   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.221587   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.221592   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-l9llg", node "127.0.0.1"
I0125 15:54:40.221597   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.221623   59701 factory.go:1089] Error scheduling default/bb-65fd577957-l9llg: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.221638   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-l9llg to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.223417   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.223518   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-29tb5
I0125 15:54:40.223526   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-29tb5
I0125 15:54:40.223565   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.223601   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.223607   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.223611   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-29tb5", node "127.0.0.1"
I0125 15:54:40.223617   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.223645   59701 factory.go:1089] Error scheduling default/bb-65fd577957-29tb5: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.223658   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-29tb5 to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.225689   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.225780   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-g85fs
I0125 15:54:40.225788   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-g85fs
I0125 15:54:40.225829   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.225869   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.225875   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.225880   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-g85fs", node "127.0.0.1"
I0125 15:54:40.225886   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.225913   59701 factory.go:1089] Error scheduling default/bb-65fd577957-g85fs: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.225943   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-g85fs to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.227986   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.228100   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-qfmf5
I0125 15:54:40.228109   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-qfmf5
I0125 15:54:40.228157   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.228197   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.228202   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.228207   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-qfmf5", node "127.0.0.1"
I0125 15:54:40.228213   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.228237   59701 factory.go:1089] Error scheduling default/bb-65fd577957-qfmf5: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.228250   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-qfmf5 to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.230030   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.230046   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-g85fs
I0125 15:54:40.230050   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-g85fs
I0125 15:54:40.230087   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.230120   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.230127   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.230131   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-g85fs", node "127.0.0.1"
I0125 15:54:40.230137   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.230166   59701 factory.go:1089] Error scheduling default/bb-65fd577957-g85fs: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.230179   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-g85fs to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.231478   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.231591   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-qfmf5
I0125 15:54:40.231600   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-qfmf5
I0125 15:54:40.231640   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.231680   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.231686   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.231690   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-qfmf5", node "127.0.0.1"
I0125 15:54:40.231696   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.231720   59701 factory.go:1089] Error scheduling default/bb-65fd577957-qfmf5: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.231750   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-qfmf5 to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.233569   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.233604   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-l5g6b
I0125 15:54:40.233610   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-l5g6b
I0125 15:54:40.233649   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.233689   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.233698   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.233703   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-l5g6b", node "127.0.0.1"
I0125 15:54:40.233708   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.233750   59701 factory.go:1089] Error scheduling default/bb-65fd577957-l5g6b: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.233767   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-l5g6b to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.235257   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.235341   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-qhg7m
I0125 15:54:40.235348   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-qhg7m
I0125 15:54:40.235386   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.235419   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.235425   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.235429   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-qhg7m", node "127.0.0.1"
I0125 15:54:40.235434   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.235458   59701 factory.go:1089] Error scheduling default/bb-65fd577957-qhg7m: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.235472   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-qhg7m to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.237268   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.237351   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-l5g6b
I0125 15:54:40.237358   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-l5g6b
I0125 15:54:40.237394   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.237426   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.237432   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.237436   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-l5g6b", node "127.0.0.1"
I0125 15:54:40.237442   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.237465   59701 factory.go:1089] Error scheduling default/bb-65fd577957-l5g6b: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.237496   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-l5g6b to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.238890   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.238997   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-qhg7m
I0125 15:54:40.239005   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-qhg7m
I0125 15:54:40.239041   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.239073   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.239079   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.239088   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-qhg7m", node "127.0.0.1"
I0125 15:54:40.239093   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.239138   59701 factory.go:1089] Error scheduling default/bb-65fd577957-qhg7m: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.239153   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-qhg7m to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.241048   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.267893   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-ph2ct
I0125 15:54:40.267908   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-ph2ct
I0125 15:54:40.267967   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.268023   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.268034   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.268041   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-ph2ct", node "127.0.0.1"
I0125 15:54:40.268050   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.268093   59701 factory.go:1089] Error scheduling default/bb-65fd577957-ph2ct: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.268113   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-ph2ct to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.270559   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.270742   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-ph2ct
I0125 15:54:40.270782   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-ph2ct
I0125 15:54:40.270918   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.271030   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.271044   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.271054   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-ph2ct", node "127.0.0.1"
I0125 15:54:40.271110   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.271168   59701 factory.go:1089] Error scheduling default/bb-65fd577957-ph2ct: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.271193   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-ph2ct to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.274211   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.316969   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-t77cf
I0125 15:54:40.316985   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-t77cf
I0125 15:54:40.317104   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.317160   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.317168   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.317176   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-t77cf", node "127.0.0.1"
I0125 15:54:40.317185   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.317267   59701 factory.go:1089] Error scheduling default/bb-65fd577957-t77cf: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.317293   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-t77cf to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.320235   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.320339   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-t77cf
I0125 15:54:40.320351   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-t77cf
I0125 15:54:40.320461   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.320516   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.320525   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.320532   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-t77cf", node "127.0.0.1"
I0125 15:54:40.320541   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.320603   59701 factory.go:1089] Error scheduling default/bb-65fd577957-t77cf: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.320626   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-t77cf to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.322873   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.365773   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-rd7w2
I0125 15:54:40.365789   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-rd7w2
I0125 15:54:40.365848   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.365903   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.365911   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.365919   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-rd7w2", node "127.0.0.1"
I0125 15:54:40.365928   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.366014   59701 factory.go:1089] Error scheduling default/bb-65fd577957-rd7w2: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.366040   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-rd7w2 to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.368675   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.368711   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-rd7w2
I0125 15:54:40.368716   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-rd7w2
I0125 15:54:40.368785   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.368831   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.368838   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.368844   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-rd7w2", node "127.0.0.1"
I0125 15:54:40.368851   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.368879   59701 factory.go:1089] Error scheduling default/bb-65fd577957-rd7w2: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.368895   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-rd7w2 to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.371173   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.371281   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-rd7w2
I0125 15:54:40.371290   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-rd7w2
I0125 15:54:40.371336   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.371452   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.371463   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.371469   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-rd7w2", node "127.0.0.1"
I0125 15:54:40.371476   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.371506   59701 factory.go:1089] Error scheduling default/bb-65fd577957-rd7w2: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.371522   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-rd7w2 to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.373855   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.415237   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-jflrz
I0125 15:54:40.415257   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-jflrz
I0125 15:54:40.415338   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.419115   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.419137   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.419144   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-jflrz", node "127.0.0.1"
I0125 15:54:40.419151   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.419192   59701 factory.go:1089] Error scheduling default/bb-65fd577957-jflrz: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.419215   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-jflrz to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.421781   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.421932   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-jflrz
I0125 15:54:40.421943   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-jflrz
I0125 15:54:40.422010   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.422063   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.422069   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.422074   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-jflrz", node "127.0.0.1"
I0125 15:54:40.422082   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.422131   59701 factory.go:1089] Error scheduling default/bb-65fd577957-jflrz: pod has unbound immediate PersistentVolumeClaims; retrying
I0125 15:54:40.422149   59701 factory.go:1170] Updating pod condition for default/bb-65fd577957-jflrz to (PodScheduled==False, Reason=Unschedulable)
E0125 15:54:40.437229   59701 scheduler.go:478] error selecting node for pod: pod has unbound immediate PersistentVolumeClaims
I0125 15:54:40.469575   59701 scheduling_queue.go:821] About to try and schedule pod default/bb-65fd577957-gqwk5
I0125 15:54:40.469603   59701 scheduler.go:451] Attempting to schedule pod: default/bb-65fd577957-gqwk5
I0125 15:54:40.469776   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.469865   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.469872   59701 predicates.go:431] PVC default/pvc-vault-ro is not bound, assuming PVC matches predicate when counting limits
I0125 15:54:40.469881   59701 scheduler_binder.go:173] FindPodVolumes for pod "default/bb-65fd577957-gqwk5", node "127.0.0.1"
I0125 15:54:40.469889   59701 scheduler_binder.go:576] PVC "default/pvc-vault-ro" is not bound
E0125 15:54:40.469943   59701 factory.go:1089] Error scheduling default/bb-65fd577957-gqwk5: pod has unbound immediate PersistentVolumeClaims; retrying
